epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
22,565.776,0.92562,1.09251,1.19944,0.74564,0.64105,0.71695,0.48454,1.11781,1.13396,1.30422,0.000243611,0.000243611,0.000243611
23,591.151,0.9174,1.072,1.19159,0.72281,0.66465,0.72249,0.49192,1.09934,1.11667,1.29137,0.000235355,0.000235355,0.000235355
24,615.841,0.91647,1.06032,1.19316,0.75168,0.6366,0.71393,0.48816,1.1073,1.11089,1.29342,0.000227098,0.000227098,0.000227098
25,642.554,0.90638,1.02145,1.17911,0.71393,0.65152,0.71223,0.485,1.10656,1.13421,1.29582,0.000218842,0.000218842,0.000218842
26,669.891,0.89229,1.01291,1.17236,0.75834,0.65185,0.7267,0.49577,1.10042,1.09579,1.2864,0.000210585,0.000210585,0.000210585
27,694.979,0.89961,1.00593,1.18412,0.76024,0.64451,0.73055,0.50082,1.0889,1.09147,1.27764,0.000202328,0.000202328,0.000202328
28,719.804,0.88926,0.99323,1.17209,0.75116,0.64285,0.729,0.49766,1.09233,1.10319,1.28804,0.000194072,0.000194072,0.000194072
29,744.82,0.87384,0.97692,1.16826,0.76172,0.65771,0.73508,0.50447,1.08257,1.07618,1.28034,0.000185815,0.000185815,0.000185815
30,769.644,0.86676,0.95799,1.15661,0.72888,0.67609,0.73546,0.50723,1.08648,1.07359,1.27816,0.000177559,0.000177559,0.000177559
31,794.67,0.8809,0.95789,1.16264,0.7456,0.65224,0.7231,0.49734,1.09313,1.0858,1.28349,0.000169302,0.000169302,0.000169302
32,819.5,0.84625,0.92496,1.14776,0.73967,0.67667,0.73184,0.5006,1.08276,1.0549,1.28044,0.000161045,0.000161045,0.000161045
33,844.382,0.84414,0.92319,1.1428,0.76661,0.66088,0.73599,0.50856,1.0847,1.04323,1.27714,0.000152789,0.000152789,0.000152789
34,869.415,0.84846,0.92561,1.14866,0.74198,0.67264,0.73304,0.50499,1.07601,1.04456,1.27679,0.000144532,0.000144532,0.000144532
35,894.19,0.83459,0.89684,1.13327,0.74122,0.68156,0.73865,0.50683,1.09487,1.0511,1.28974,0.000136276,0.000136276,0.000136276
36,918.993,0.82088,0.88043,1.13616,0.76823,0.67211,0.74473,0.51432,1.07045,1.04421,1.27082,0.000128019,0.000128019,0.000128019
37,943.938,0.82043,0.85737,1.12722,0.76566,0.66612,0.7441,0.51698,1.07673,1.0412,1.28108,0.000119762,0.000119762,0.000119762
38,968.79,0.81964,0.85787,1.12691,0.76636,0.65421,0.739,0.50915,1.07432,1.04293,1.27766,0.000111506,0.000111506,0.000111506
39,993.68,0.81419,0.8395,1.11862,0.75495,0.67557,0.74545,0.51602,1.07173,1.02447,1.27228,0.000103249,0.000103249,0.000103249
40,1018.61,0.79933,0.84515,1.12078,0.73936,0.6962,0.74553,0.51807,1.06837,1.02874,1.27216,9.49926e-05,9.49926e-05,9.49926e-05
41,1054.51,0.76701,0.75822,1.09031,0.75116,0.66379,0.73292,0.51214,1.06171,1.03776,1.27321,8.6736e-05,8.6736e-05,8.6736e-05
42,1079.41,0.73416,0.6729,1.06469,0.75411,0.66968,0.73739,0.50968,1.07649,1.0394,1.2819,7.84794e-05,7.84794e-05,7.84794e-05
43,1104.31,0.7192,0.67107,1.0573,0.75754,0.6659,0.73785,0.5116,1.06425,1.01936,1.27869,7.02228e-05,7.02228e-05,7.02228e-05
44,1129.37,0.71093,0.64514,1.04755,0.76454,0.67182,0.7403,0.51065,1.08183,1.03179,1.28396,6.19662e-05,6.19662e-05,6.19662e-05
45,1155.14,0.7139,0.64467,1.04282,0.78411,0.6664,0.74476,0.51928,1.06381,1.01766,1.2802,5.37096e-05,5.37096e-05,5.37096e-05
46,1180.21,0.70004,0.62783,1.03608,0.76974,0.67405,0.74398,0.51753,1.06273,1.01189,1.27691,4.5453e-05,4.5453e-05,4.5453e-05
47,1205.11,0.68541,0.61126,1.03795,0.76585,0.67933,0.74488,0.51938,1.06279,1.01214,1.27651,3.71964e-05,3.71964e-05,3.71964e-05
48,1229.89,0.68465,0.60534,1.02933,0.76476,0.67878,0.74225,0.51736,1.05942,1.01827,1.27254,2.89398e-05,2.89398e-05,2.89398e-05
49,1254.49,0.68759,0.60881,1.02638,0.77357,0.67532,0.74229,0.51779,1.055,1.00981,1.27192,2.06832e-05,2.06832e-05,2.06832e-05
50,1279.38,0.67467,0.59851,1.02574,0.78297,0.66723,0.74376,0.52004,1.05246,1.00672,1.2721,1.24266e-05,1.24266e-05,1.24266e-05
